id,HetGNN,KGAT,NIRec
u7848,0.9016,0.9365,0.8971
u7849,0.8811,0.9601,0.8107
u7850,0.6837,0.7159,0.576
u7851,0.8297,0.9231,0.862
u7852,0.8618,0.9064,0.7323
u7853,0.8754,0.909,0.9021
u7854,0.804,0.8313,0.7429
u7855,0.1946,0.8547,0.8207
u7856,0.9518,0.9341,0.9381
u7857,0.7482,0.8439,0.7586
u7858,0.6613,0.9345,0.8813
u7859,0.9169,0.9039,0.8654
u7860,0.8561,0.9315,0.7992
u7861,0.7047,0.7795,0.7017
u7862,0.7299,0.8504,0.7736
u7863,0.898,0.9273,0.9358
u7864,0.8959,0.9489,0.8226
u7865,0.9083,0.9496,0.8565
u7866,0.9166,0.9147,0.9168
u7867,0.841,0.9429,0.8696
u7868,0.1782,0.7631,0.7202
u7869,0.8661,0.8334,0.8174
u7870,0.8908,0.9586,0.8887
u7871,0.8502,0.9023,0.8522
u7872,0.8192,0.9294,0.9091
u7873,0.9048,0.9219,0.8756
u7874,0.8274,0.9354,0.7759
u7875,0.9028,0.9209,0.9051
u7876,0.9032,0.8949,0.93
u7877,0.8748,0.882,0.9152
u7878,0.9386,0.9536,0.9849
u7879,0.139,0.9782,0.924
u7880,0.6017,0.9302,0.682
u7881,0.6999,0.874,0.8546
u7882,0.9269,0.891,0.9366
u7883,0.8737,0.8874,0.8129
u7884,0.858,0.909,0.9507
u7885,0.8021,0.8255,0.6518
u7886,0.9028,0.8967,0.8936
u7887,0.8226,0.8698,0.8778
u7888,0.9378,0.9781,0.9606
u7889,0.8594,0.9376,0.8737
u7890,0.8399,0.9425,0.8884
u7891,0.8608,0.9235,0.8095
u7892,0.9052,0.909,0.8565
u7893,0.7965,0.9177,0.746
u7894,0.9528,0.9696,0.9337
u7895,0.8694,0.9043,0.9014
u7896,0.8317,0.9406,0.8176
u7897,0.8775,0.9473,0.9165
u7898,0.7634,0.8365,0.7795
u7899,0.8521,0.9008,0.8486
u7900,0.7176,0.867,0.5116
u7901,0.8195,0.8493,0.7958
u7902,0.8362,0.8811,0.8141
u7903,0.8632,0.8963,0.8248
u7904,0.8274,0.8957,0.8058
u7905,0.8722,0.9205,0.9157
u7906,0.7779,0.7902,0.825
u7907,0.8466,0.9435,0.8658
u7908,0.8693,0.896,0.9213
u7909,0.9453,0.9777,0.9053
u7910,0.8892,0.9332,0.8933
u7911,0.9189,0.9651,0.9903
u7912,0.5536,0.7439,0.7125
u7913,0.9067,0.9714,0.9675
u7914,0.9025,0.9799,0.8857
u7915,0.864,0.9058,0.7361
u7916,0.9326,0.9694,0.9834
u7917,0.7936,0.9112,0.9387
u7918,0.9701,0.9617,0.8581
u7919,0.7045,0.953,0.4103
u7920,0.8813,0.8586,0.8462
u7921,0.8317,0.7441,0.7573
u7922,0.7066,0.8839,0.7878
u7923,0.5855,0.6258,0.5
u7924,0.9247,0.893,0.9399
u7925,0.6306,0.8713,0.6652
u7926,0.8501,0.9085,0.8488
u7927,0.6725,0.846,0.6513
u7928,0.6586,0.8504,0.703
u7929,0.7789,0.9297,0.75
u7930,0.6931,0.9393,0.7128
u7931,0.6814,0.8569,0.7125
u7932,0.6849,0.8254,0.8905
u7933,0.9731,0.9259,0.9472
u7934,0.8663,0.9287,0.9232
u7935,0.6836,0.8865,0.6115
u7936,0.7056,0.858,0.6723
u7937,0.6981,0.8007,0.6455
u7938,0.7404,0.9098,0.6424
u7939,0.9139,0.9764,0.8392
u7940,0.8575,0.8386,0.8635
u7941,0.896,0.911,0.9042
u7942,0.8432,0.838,0.9747
u7943,0.7224,0.9038,0.7321
u7944,0.9137,0.9504,0.8446
u7945,0.6773,0.7692,0.8701
u7946,0.8062,0.8818,0.8309
u7947,0.7059,0.7095,0.8371
u7948,0.8066,0.9435,0.8463
u7949,0.8932,0.9579,0.9315
u7950,0.8886,0.8753,0.8132
u7951,0.4917,0.7986,0.6272
u7952,0.8437,0.8461,0.854
u7953,0.8664,0.8694,1
u7954,0.8363,0.8775,0.8529
u7955,0.7903,0.8765,0.7548
u7956,0.8734,0.8556,0.8272
u7957,0.8451,0.9369,0.8668
u7958,0.8609,0.9095,0.8783
u7959,0.6862,0.7275,0.5396
u7960,0.7966,0.8027,0.506
u7961,0.9368,0.9217,0.8659
u7962,0.7166,0.9733,0.6164
u7963,0.9318,0.9223,0.8032
u7964,0.9675,0.9879,0.9811
u7965,0.8886,0.9201,0.7825
u7966,0.8287,0.9559,0.9548
u7967,0.8431,0.9666,0.8714
u7968,0.779,0.8414,0.5527
u7969,0.7394,0.8518,0.7454
u7970,0.849,0.8515,0.8484
u7971,0.8748,0.9766,0.8007
u7972,0.9328,0.906,0.8601
u7973,0.8242,0.8372,0.6923
u7974,0.9243,0.9687,0.8857
u7975,0.7579,0.9192,0.7769
u7976,0.9451,0.9692,0.9602
u7977,0.8406,0.9064,0.9091
u7978,0.7313,0.9364,0.7745
u7979,0.9274,0.9926,0.9292
u7980,0.8606,0.9561,0.7782
u7981,0.6648,0.9186,0.7727
u7982,0.7988,0.6457,0.8544
u7983,0.8818,0.9079,0.8467
u7984,0.9502,0.9578,0.9187
u7985,0.8111,0.7702,0.8438
u7986,0.8037,0.9318,0.8008
u7987,0.9365,0.9273,0.9268
u7988,0.9268,0.9101,0.8277
u7989,0.7237,0.7436,0.852
u7990,0.9166,0.9021,0.9103
u7991,0.8619,0.9049,0.9187
u7992,0.8843,0.8776,0.8888
u7993,0.4367,0.8646,0.5425
u7994,0.8538,0.8896,0.773
u7995,0.9515,0.9678,0.9605
u7996,0.7548,0.9286,0.9049
u7997,0.8199,0.8934,0.8257
u7998,0.2121,0.8752,0.8054
u7999,0.8437,0.9374,0.925
u8000,0.9812,0.9974,0.9551
u8001,0.8781,0.9049,0.8089
u8002,0.7735,0.8973,0.7107
u8003,0.7768,0.9114,0.8055
u8004,0.8027,0.8732,0.6411
u8005,0.9202,0.8279,0.9196
u8006,0.8935,0.9383,0.955
u8007,0.7862,0.9116,0.8455
u8008,0.8298,0.8805,0.8303
u8009,0.8597,0.8918,0.875
u8010,0.7973,0.8031,0.9322
u8011,0.8796,0.9405,0.8907
u8012,0.9612,0.9558,0.9222
u8013,0.8373,0.911,0.8581
u8014,0.8119,0.9507,0.8865
u8015,0.8711,0.9011,0.7068
u8016,0.7867,0.887,0.8362
u8017,0.703,0.8854,0.8241
u8018,0.8867,0.8272,0.8669
u8019,0.887,0.8982,0.9371
u8020,0.7912,0.8075,0.8079
u8021,0.9331,0.9344,0.8812
u8022,0.9152,0.8885,0.9647
u8023,0.947,0.9234,0.9213
u8024,0.7626,0.8938,0.9141
u8025,0.1632,0.8257,0.7089
u8026,0.898,0.9129,0.9156
u8027,0.7843,0.8563,0.747
u8028,0.729,0.7526,0.7111
u8029,0.8692,0.9125,0.745
u8030,0.7744,0.8897,0.7917
u8031,0.9802,0.9765,0.9798
u8032,0.9452,0.9688,0.9383
u8033,0.893,0.8697,0.8704
u8034,0.7083,0.869,0.6955
u8035,0.9298,0.8833,0.8326
u8036,0.817,0.9503,0.8116
u8037,0.9425,0.9649,0.8611
u8038,0.9819,0.9694,1
u8039,0.8561,0.9879,0.8753
u8040,0.8685,0.8954,0.9303
u8041,0.7412,0.8277,0.7467
u8042,0.9237,0.914,0.9443
u8043,0.3549,0.6672,0.7099
u8044,0.8599,0.9368,0.8769
u8045,0.9591,0.9685,0.9851
u8046,0.8161,0.8577,0.7206
u8047,0.8674,0.8384,0.8259
u8048,0.765,0.8698,0.6809
u8049,0.6815,0.7665,0.7085
u8050,0.5794,0.8175,0.6289
u8051,0.8328,0.9185,0.975
u8052,0.8153,0.889,0.873
u8053,0.8698,0.9624,0.9092
u8054,0.8744,0.9204,0.9198
u8055,0.1625,0.8203,0.8222
u8056,0.8723,0.9372,0.8736
u8057,0.9432,0.9447,0.8813
u8058,0.902,0.9314,0.8469
u8059,0.9384,0.9123,0.9754
u8060,0.6837,0.7401,0.8582
u8061,0.8825,0.9123,0.7449
u8062,0.9494,0.9614,0.8769
u8063,0.8486,0.8753,0.7455
u8064,0.8837,0.9848,0.945
u8065,0.8313,0.8302,0.7648
u8066,0.8537,0.9333,0.8667
u8067,0.8995,0.957,0.8484
u8068,0.9502,0.9592,0.8486
u8069,0.9671,0.9764,0.9694
u8070,0.8323,0.9502,0.8286
u8071,0.9216,0.9043,0.8123
u8072,0.853,0.8611,0.825
u8073,0.9183,0.902,0.9058
u8074,0.6229,0.8212,0.6423
u8075,0.7997,0.7683,0.8316
u8076,0.8421,0.8889,0.8937
u8077,0.9653,0.9844,0.9338
u8078,0.7765,0.8165,0.8
u8079,0.8836,0.9687,0.9172
u8080,0.8891,0.9748,0.865
u8081,0.5733,0.7954,0.6714
u8082,0.792,0.8487,0.8714
u8083,0.8677,0.8925,0.8701
u8084,0.8592,0.8726,0.6997
u8085,0.6526,0.7061,0.7647
u8086,0.7729,0.8367,0.7673
u8087,0.79,0.9147,0.8565
u8088,0.8432,0.7905,0.7426
u8089,0.9091,0.9471,0.9353
u8090,0.9548,0.9095,0.915
u8091,0.7311,0.8846,0.7792
u8092,0.8414,0.9252,0.8994
u8093,0.9647,0.9649,0.9523
u8094,0.8386,0.8728,0.8694
u8095,0.8345,0.8759,0.916
u8096,0.8568,0.8114,0.911
u8097,0.6152,0.7902,0.6354
u8098,0.8913,0.929,0.8705
u8099,0.7481,0.9396,0.7955
u8100,0.739,0.7756,0.6989
u8101,0.8775,0.9201,0.9106
u8102,0.9217,0.9401,0.9645
u8103,0.8643,0.8668,0.7562
u8104,0.685,0.8777,0.7794
u8105,0.728,0.9111,0.9341
u8106,0.8537,0.9269,0.8163
u8107,0.8646,0.9348,0.8958
u8108,0.868,0.9856,0.9268
u8109,0.9357,0.9957,0.9764
u8110,0.8035,0.8414,0.8536
u8111,0.8509,0.9722,0.7765
u8112,0.922,0.923,0.9386
u8113,0.9266,0.9155,0.9431
u8114,0.8874,0.935,0.9402
u8115,0.8413,0.9148,0.8735
u8116,0.6685,0.8395,0.5476
u8117,0.9466,0.9679,0.98
u8118,0.823,0.8818,0.8101
u8119,0.9441,0.9527,0.8837
u8120,0.8759,0.914,0.7952
u8121,0.7438,0.9034,0.7778
u8122,0.6374,0.7965,0.5702
u8123,0.6645,0.8517,0.8711
u8124,0.7603,0.8015,0.7655
u8125,0.6979,0.8003,0.7074
u8126,0.8146,0.8908,0.7621
u8127,0.9175,0.8976,0.852
u8128,0.453,0.7847,0.5407
u8129,0.4111,0.8909,0.8078
u8130,0.9014,0.9093,0.9206
u8131,0.8376,0.811,0.8874
u8132,0.7633,0.9305,0.7241
u8133,0.8908,0.9159,0.8254
u8134,0.8482,0.7979,0.8594
u8135,0.9606,0.9709,0.9425
u8136,0.8009,0.9072,0.6764
u8137,0.8051,0.8574,0.8286
u8138,0.9042,0.9033,0.8211
u8139,0.831,0.926,0.8118
u8140,0.6033,0.8235,0.7685
u8141,0.6846,0.796,0.6519
u8142,0.1689,0.7024,0.5659
u8143,0.6495,0.7381,0.6042
u8144,0.6698,0.7646,0.7506
u8145,0.8963,0.8619,0.8144
u8146,0.9637,0.9798,0.9567
u8147,0.8998,0.8918,0.8357
u8148,0.9004,0.9758,0.9524
u8149,0.5567,0.9095,0.4402
u8150,0.877,0.7719,0.9286
u8151,0.8937,0.901,0.9559
u8152,0.7066,0.7565,0.8129
u8153,0.1737,0.9231,0.7574
u8154,0.8613,0.9574,0.9179
u8155,0.7253,0.9178,0.7677
u8156,0.2149,0.8423,0.8018
u8157,0.9285,0.9406,0.8824
u8158,0.8204,0.8762,0.8331
u8159,0.9306,0.9405,0.9565
u8160,0.9186,0.9443,0.928
u8161,0.7733,0.9338,0.7956
u8162,0.9252,0.9037,0.8673
u8163,0.8115,0.8893,0.8795
u8164,0.7047,0.9075,0.6198
u8165,0.8524,0.8706,0.8229
u8166,0.6707,0.9631,0.7146
u8167,0.7366,0.884,0.7552
u8168,0.6065,0.8157,0.6775
u8169,0.951,0.9292,0.9428
u8170,0.7868,0.9123,0.8909
u8171,0.7026,0.8388,0.812
u8172,0.8219,0.8616,0.9036
u8173,0.5917,0.8234,0.7071
u8174,0.8708,0.9287,0.879
u8175,0.7264,0.7932,0.7162
u8176,0.8198,0.8906,0.8016
u8177,0.9577,0.9946,0.9747
u8178,0.8654,0.9039,0.8786
u8179,0.789,0.7811,0.835
u8180,0.8421,0.8902,0.8129
u8181,0.8193,0.9434,0.7054
u8182,0.7966,0.9128,0.7018
u8183,0.6588,0.8147,0.6118
u8184,0.929,0.9634,0.9301
u8185,0.7395,0.8991,0.746
u8186,0.8371,0.8677,0.7853
u8187,0.7479,0.8015,0.5901
u8188,0.8016,0.8028,0.8017
u8189,0.7449,0.9225,0.8319
u8190,0.7501,0.8739,0.7048
u8191,0.9025,0.9592,0.8465
u8192,0.6977,0.8812,0.9031
u8193,0.7815,0.9194,0.8598
u8194,0.771,0.8531,0.6818
u8195,0.9074,0.933,0.9593
u8196,0.9501,0.9485,0.9096
u8197,0.8386,0.8141,0.7805
u8198,0.2432,0.807,0.7703
u8199,0.8185,0.8153,0.8196
u8200,0.1202,0.9858,0.9447
u8201,0.8017,0.9077,0.8724
u8202,0.9327,0.9504,0.9417
u8203,0.9256,0.9483,0.9378
u8204,0.759,0.9325,0.8917
u8205,0.8787,0.9504,0.8705
u8206,0.8914,0.9201,0.9062
u8207,0.6836,0.7248,0.7961
u8208,0.7713,0.8354,0.8242
u8209,0.8001,0.8017,0.7118
u8210,0.944,0.954,0.8875
u8211,0.9039,0.7811,0.6505
u8212,0.7878,0.8081,0.8118
u8213,0.9863,0.9727,0.9589
u8214,0.4667,0.9027,0.4968
u8215,0.9213,0.8905,0.8781
u8216,0.7838,0.8355,0.654
u8217,0.8307,0.9315,0.8028
u8218,0.3196,0.886,0.9043
u8219,0.8222,0.9029,0.6124
u8220,0.838,0.8636,0.7554
u8221,0.8386,0.881,0.8116
u8222,0.9035,0.9499,0.9574
u8223,0.9123,0.92,0.9207
u8224,0.7267,0.8968,0.6506
u8225,0.6012,0.9106,0.7072
u8226,0.937,0.9724,0.9658
u8227,0.8475,0.92,0.9349
u8228,0.7366,0.7419,0.763
u8229,0.7735,0.8721,0.9456
u8230,0.613,0.8057,0.5426
u8231,0.8296,0.9056,0.8254
u8232,0.8488,0.8675,0.8364
u8233,0.8044,0.7978,0.7272
u8234,0.927,0.9552,0.7772
u8235,0.6815,0.7538,0.6686
u8236,0.8416,0.8979,0.7251
u8237,0.835,0.8972,0.8091
u8238,0.9049,0.9606,0.9204
u8239,0.8882,0.9832,0.8731
u8240,0.9011,0.9618,0.8799
u8241,0.9061,0.9538,0.9278
u8242,0.8645,0.9281,0.8822
u8243,0.8177,0.9012,0.7864
u8244,0.8686,0.9114,0.8188
u8245,0.8915,0.9432,0.8455
u8246,0.8665,0.923,0.8234
u8247,0.8195,0.8362,0.8395
u8248,0.6222,0.8174,0.6955
u8249,0.8638,0.9286,0.8394
u8250,0.7278,0.9228,0.6792
u8251,0.7976,0.8375,0.6801
u8252,0.8466,0.8704,0.8049
u8253,0.8476,0.9368,0.9214
u8254,0.8001,0.874,0.8113
u8255,0.7258,0.7939,0.799
u8256,0.7014,0.8369,0.7901
u8257,0.7426,0.8554,0.7768
u8258,0.8123,0.9199,0.7375
u8259,0.8591,0.8985,0.8358
u8260,0.8549,0.915,0.7908
u8261,0.9169,0.9051,0.8992
u8262,0.8049,0.8761,0.8975
u8263,0.7097,0.7986,0.6591
u8264,0.7927,0.9474,0.8425
u8265,0.8646,0.9285,0.849
u8266,0.6377,0.8193,0.7734
u8267,0.7102,0.8744,0.7473
u8268,0.9086,0.9354,0.9692
u8269,0.6048,0.7599,0.6124
u8270,0.8102,0.8691,0.8404
u8271,0.8537,0.9051,0.8321
u8272,0.6862,0.7588,0.6472
u8273,0.7606,0.8261,0.747
u8274,0.8823,0.9182,0.9024
u8275,0.7652,0.8894,0.8096
u8276,0.8561,0.9078,0.8445
u8277,0.8265,0.9123,0.8282
u8278,0.885,0.9237,0.8762
u8279,0.9311,0.9524,0.919
u8280,0.8232,0.7913,0.7899
u8281,0.9447,0.9557,0.9367
u8282,0.9078,0.9449,0.8605
u8283,0.8079,0.9212,0.8047
u8284,0.8566,0.9381,0.8949
u8285,0.7327,0.8949,0.7162
u8286,0.7439,0.8271,0.7947
u8287,0.7595,0.847,0.7858
u8288,0.7453,0.8345,0.7533
u8289,0.9053,0.9439,0.9152
u8290,0.7184,0.8648,0.8062
u8291,0.8638,0.9369,0.8325
u8292,0.8376,0.8892,0.8531
u8293,0.8038,0.8941,0.8538
u8294,0.834,0.8447,0.7005
u8295,0.7901,0.9264,0.7415
u8296,0.7867,0.8569,0.7476
u8297,0.7978,0.8477,0.8364
u8298,0.8487,0.8949,0.8588
u8299,0.7157,0.8499,0.7569
u8300,0.8213,0.878,0.8525
u8301,0.8003,0.7915,0.7743
u8302,0.8699,0.8748,0.8817
u8303,0.8211,0.9325,0.8085
u8304,0.8495,0.9258,0.8254
u8305,0.8036,0.8568,0.7443
u8306,0.8489,0.8669,0.8378
u8307,0.8604,0.8543,0.8629
u8308,0.7586,0.8139,0.775
u8309,0.8179,0.8893,0.8307
u8310,0.9225,0.9198,0.8611
u8311,0.8036,0.9263,0.8349
u8312,0.8846,0.9309,0.8781
u8313,0.8182,0.8576,0.7778
u8314,0.7723,0.8803,0.8626
u8315,0.8273,0.8723,0.7764
u8316,0.7654,0.877,0.7134
u8317,0.8048,0.8672,0.7837
u8318,0.825,0.9038,0.8263
u8319,0.8627,0.8968,0.9056
u8320,0.8048,0.8684,0.6936
u8321,0.9082,0.9003,0.9456
u8322,0.7807,0.8782,0.786
u8323,0.8244,0.8934,0.8753
u8324,0.8205,0.8642,0.8173
u8325,0.8065,0.8896,0.8667
u8326,0.8707,0.9037,0.9046
u8327,0.8837,0.8954,0.8535
u8328,0.657,0.8645,0.8102
u8329,0.84,0.8993,0.8265
u8330,0.8236,0.8515,0.8855
u8331,0.8418,0.9322,0.8795
u8332,0.8143,0.8307,0.7201
u8333,0.7345,0.8278,0.8091
u8334,0.7566,0.8294,0.7296
u8335,0.7641,0.9225,0.7916
u8336,0.8503,0.8753,0.867
u8337,0.7605,0.8981,0.7774
u8338,0.7494,0.8662,0.8404
u8339,0.8674,0.9058,0.8138
u8340,0.624,0.8732,0.6219
u8341,0.8931,0.9261,0.8507
u8342,0.871,0.9278,0.8148
u8343,0.7985,0.8728,0.8296
u8344,0.902,0.9203,0.8664
u8345,0.8942,0.8876,0.8998
u8346,0.8553,0.8552,0.8338
u8347,0.8879,0.8888,0.8768
u8348,0.8187,0.8618,0.8546
u8349,0.8318,0.8422,0.8627
u8350,0.7526,0.8676,0.7406
u8351,0.8202,0.9011,0.8463
u8352,0.8306,0.876,0.8303
u8353,0.8919,0.9417,0.8832
u8354,0.7964,0.8989,0.7839
u8355,0.8015,0.8638,0.86
u8356,0.9065,0.9128,0.913
u8357,0.6772,0.8646,0.7656
u8358,0.8505,0.8932,0.8314
u8359,0.7835,0.8525,0.7809
u8360,0.8398,0.9252,0.8771
u8361,0.7778,0.6982,0.678
u8362,0.802,0.854,0.7541
u8363,0.8676,0.9032,0.8542
u8364,0.7903,0.9249,0.7949
u8365,0.7616,0.8893,0.7995
u8366,0.6281,0.7179,0.5979
u8367,0.7633,0.9238,0.7638
u8368,0.7714,0.8892,0.7095
u8369,0.7103,0.8609,0.7061
u8370,0.8269,0.9011,0.8287
u8371,0.8019,0.8706,0.8086
u8372,0.8068,0.8537,0.7978
u8373,0.8875,0.895,0.8761
u8374,0.807,0.884,0.7976
u8375,0.7145,0.8421,0.6849
u8376,0.798,0.856,0.8236
u8377,0.8494,0.9115,0.8542
u8378,0.9229,0.9507,0.919
u8379,0.7545,0.8188,0.8908
u8380,0.8052,0.8146,0.755
u8381,0.887,0.9158,0.8609
u8382,0.9358,0.9537,0.9471
u8383,0.7939,0.9055,0.8302
u8384,0.7498,0.79,0.7823
u8385,0.6838,0.8707,0.6708
u8386,0.6985,0.8532,0.7358
u8387,0.8052,0.8383,0.847
u8388,0.8532,0.8962,0.8202
u8389,0.9009,0.9504,0.8563
u8390,0.849,0.9165,0.8397
u8391,0.8422,0.8856,0.8602
u8392,0.8936,0.9019,0.8255
u8393,0.8703,0.9297,0.8391
u8394,0.7126,0.973,0.6763
u8395,0.8658,0.9421,0.8194
u8396,0.7497,0.8011,0.672
u8397,0.8256,0.8542,0.7683
u8398,0.7173,0.7928,0.6206
u8399,0.7726,0.8483,0.7417
u8400,0.7859,0.8642,0.7866
u8401,0.6881,0.8665,0.7494
u8402,0.8454,0.8834,0.7228
u8403,0.8368,0.8611,0.8563
u8404,0.76,0.8124,0.8484
u8405,0.744,0.8625,0.7504
u8406,0.7914,0.8923,0.8317
u8407,0.1951,0.842,0.8397
u8408,0.7808,0.9045,0.7131
u8409,0.7687,0.8872,0.8017
u8410,0.8724,0.901,0.886
u8411,0.7658,0.8348,0.8208
u8412,0.8084,0.8775,0.7762
u8413,0.8319,0.8806,0.7752
u8414,0.7515,0.883,0.7925
u8415,0.8545,0.8747,0.8523
u8416,0.7675,0.8681,0.7684
u8417,0.841,0.8891,0.9004
u8418,0.7151,0.8304,0.7145
u8419,0.794,0.9079,0.8341
u8420,0.9226,0.956,0.9011
u8421,0.6406,0.7759,0.5793
u8422,0.6805,0.8728,0.6337
u8423,0.9004,0.9441,0.8972
u8424,0.8513,0.9151,0.8851
u8425,0.8406,0.8671,0.7981
u8426,0.8816,0.932,0.8307
u8427,0.8133,0.8407,0.77
u8428,0.8967,0.9083,0.9116
u8429,0.8613,0.8679,0.8827
u8430,0.7973,0.9143,0.7972
u8431,0.6659,0.8308,0.6915
u8432,0.815,0.8742,0.7475
u8433,0.8107,0.8397,0.9572
u8434,0.7716,0.8353,0.796
u8435,0.8879,0.9184,0.8701
u8436,0.8662,0.8848,0.8778
u8437,0.7396,0.8139,0.8206
u8438,0.8033,0.9263,0.8107
u8439,0.9005,0.8985,0.8521
u8440,0.6669,0.8906,0.6693
u8441,0.7181,0.8294,0.821
u8442,0.8361,0.8767,0.8448
u8443,0.8822,0.9105,0.9141
u8444,0.6955,0.912,0.5787
u8445,0.8751,0.9546,0.8605
u8446,0.7554,0.8555,0.8059
u8447,0.7911,0.8468,0.78
u8448,0.6869,0.8145,0.7726
u8449,0.7933,0.9037,0.7719
u8450,0.9002,0.8818,0.8722
u8451,0.8099,0.879,0.8267
u8452,0.8196,0.8536,0.7951
u8453,0.9176,0.94,0.9442
u8454,0.9453,0.9368,0.9224
u8455,0.782,0.8412,0.7234
u8456,0.8502,0.8558,0.8461
u8457,0.8797,0.9114,0.8634
u8458,0.8359,0.9473,0.8267
u8459,0.9046,0.8979,0.8546
u8460,0.9403,0.9599,0.9214
u8461,0.7943,0.8694,0.8611
u8462,0.8204,0.8812,0.8686
u8463,0.7426,0.8908,0.8429
u8464,0.8809,0.9447,0.815
u8465,0.8194,0.883,0.8741
u8466,0.8372,0.9156,0.7546
u8467,0.8994,0.9428,0.9018
u8468,0.834,0.9042,0.8799
u8469,0.7889,0.9236,0.8449
u8470,0.7985,0.8742,0.7347
u8471,0.8276,0.9018,0.7916
u8472,0.8699,0.938,0.8804
u8473,0.7356,0.9454,0.7272
u8474,0.8803,0.9539,0.95
u8475,0.652,0.8928,0.6776
u8476,0.9061,0.9238,0.8924
u8477,0.6793,0.6678,0.5323
u8478,0.7759,0.8669,0.7434
u8479,0.7768,0.866,0.8069
u8480,0.9092,0.9639,0.9315
u8481,0.9215,0.9498,0.9241
u8482,0.7959,0.8806,0.8309
u8483,0.9515,0.9553,0.9459
u8484,0.8497,0.9133,0.8891
u8485,0.5047,0.853,0.6107
u8486,0.8129,0.8673,0.8702
u8487,0.7815,0.8655,0.8461
u8488,0.8164,0.8797,0.8571
u8489,0.829,0.8759,0.7948
u8490,0.7407,0.8241,0.7006
u8491,0.8116,0.8498,0.864
u8492,0.7108,0.8332,0.6451
u8493,0.8541,0.9005,0.8461
u8494,0.9037,0.9118,0.8495
u8495,0.8602,0.9014,0.8035
u8496,0.8744,0.9242,0.8665
u8497,0.6167,0.8268,0.6782
u8498,0.7802,0.876,0.7817
u8499,0.8145,0.8734,0.7718
u8500,0.8227,0.9197,0.7993
u8501,0.923,0.943,0.8992
u8502,0.8186,0.8917,0.7906
u8503,0.6659,0.8658,0.7313
u8504,0.9227,0.9394,0.8655
u8505,0.8279,0.8965,0.9111
u8506,0.8602,0.9053,0.9053
u8507,0.8803,0.8978,0.9097
u8508,0.646,0.9125,0.726
u8509,0.8322,0.8969,0.8948
u8510,0.8458,0.8596,0.8273
u8511,0.8036,0.8417,0.8138
u8512,0.8904,0.875,0.8832
u8513,0.7049,0.8212,0.7674
u8514,0.7843,0.8239,0.7622
u8515,0.874,0.9128,0.8313
u8516,0.7772,0.9211,0.796
u8517,0.7598,0.8943,0.8668
u8518,0.8248,0.8811,0.8748
u8519,0.757,0.908,0.8254
u8520,0.7844,0.9207,0.6908
u8521,0.7499,0.9607,0.8085
u8522,0.8023,0.8245,0.7693
u8523,0.7025,0.8317,0.6601
u8524,0.8428,0.9288,0.7926
u8525,0.8304,0.9072,0.842
u8526,0.8464,0.9275,0.8949
u8527,0.2313,0.9077,0.8288
u8528,0.8096,0.8736,0.8228
u8529,0.8571,0.9001,0.891
u8530,0.8767,0.9401,0.7602
u8531,0.7059,0.7805,0.8036
u8532,0.8562,0.8877,0.8762
u8533,0.8617,0.8798,0.888
u8534,0.8317,0.845,0.7639
u8535,0.8395,0.8847,0.7946
u8536,0.8264,0.8618,0.8205
u8537,0.8497,0.8904,0.8566
u8538,0.8668,0.9151,0.886
u8539,0.9073,0.9569,0.8942
u8540,0.2643,0.8184,0.8235
u8541,0.897,0.9524,0.8736
u8542,0.8059,0.8691,0.8661
u8543,0.7829,0.8454,0.7753
u8544,0.9172,0.9344,0.9152
u8545,0.8573,0.9599,0.8515
u8546,0.8678,0.8903,0.8505
u8547,0.7978,0.8505,0.7777
u8548,0.837,0.872,0.8541
u8549,0.6842,0.9051,0.7407
u8550,0.7443,0.9122,0.7346
u8551,0.8672,0.915,0.835
u8552,0.7449,0.8036,0.8009
u8553,0.7442,0.8108,0.7388
u8554,0.8072,0.9278,0.75
u8555,0.8482,0.8756,0.8716
u8556,0.7307,0.8944,0.7877
u8557,0.8327,0.8862,0.8993
u8558,0.7336,0.81,0.7563
u8559,0.833,0.8955,0.8283
u8560,0.8605,0.9206,0.8692
u8561,0.9236,0.9529,0.8704
u8562,0.8802,0.8869,0.8654
u8563,0.7699,0.8734,0.8584
u8564,0.2292,0.8609,0.7927
u8565,0.7582,0.8895,0.8578
u8566,0.8862,0.9615,0.9364
u8567,0.8927,0.9531,0.9157
u8568,0.8467,0.8854,0.8237
u8569,0.734,0.8797,0.7449
u8570,0.7847,0.9244,0.8094
u8571,0.8537,0.8495,0.8403
u8572,0.778,0.9069,0.8133
u8573,0.7377,0.8328,0.6411
u8574,0.6061,0.8713,0.5609
u8575,0.7635,0.9012,0.6793
u8576,0.7408,0.8746,0.8235
u8577,0.857,0.8373,0.7882
u8578,0.8605,0.92,0.8571
u8579,0.7792,0.9045,0.9119
u8580,0.8889,0.8936,0.9053
u8581,0.7054,0.8261,0.7989
u8582,0.8745,0.8494,0.7744
u8583,0.8092,0.8674,0.7869
u8584,0.7978,0.8281,0.795
u8585,0.8016,0.9525,0.8192
u8586,0.9386,0.9575,0.9362
u8587,0.9101,0.9009,0.8736
u8588,0.6986,0.8948,0.6017
u8589,0.9156,0.9341,0.92
u8590,0.8387,0.9346,0.7948
u8591,0.9503,0.9828,0.9444
u8592,0.8291,0.8503,0.8261
u8593,0.8472,0.915,0.8934
u8594,0.8604,0.8391,0.8833
